id_unidad_instituto,id_implementacion,id_categoria,id_sexo,cantidad_alumnos_inscritos,cantidad_alumnos_certificados,grupo_tipo_unidad,grupo_delegacion,tipo_curso,cantidad_no_accesos
8015,513,153,3,1,0,HMF,CH,Formación,0
8015,513,210,2,1,0,HMF,CH,Formación,0
8155,513,153,2,2,0,HP,DG,Formación,0
8027,513,153,1,3,0,HMF,DG,Formación,0
7668,513,146,1,1,0,MF,DG,Formación,0
8242,513,153,1,4,0,UMAE,GT,Formación,0
8242,513,153,2,2,0,UMAE,GT,Formación,0
8242,513,153,3,1,0,UMAE,GT,Formación,0
8252,513,153,1,2,0,UMAE,GT,Formación,0
8252,513,153,2,2,0,UMAE,GT,Formación,0
8171,513,153,1,1,0,HP,GT,Formación,0
8033,513,153,1,1,0,HMF,GT,Formación,0
8035,513,153,1,1,0,HMF,GT,Formación,0
7857,513,146,1,1,0,MF,GT,Formación,0
7857,513,164,2,1,0,MF,GT,Formación,0
7858,513,146,2,1,0,MF,GT,Formación,0
8208,513,146,1,1,0,HP,GR,Formación,0
8208,513,165,2,1,0,HP,GR,Formación,0
7862,513,146,1,1,0,MF,GR,Formación,0
7862,513,165,1,1,0,MF,GR,Formación,0
8238,513,172,2,1,0,UMAE,JC,Formación,0
8238,513,153,1,4,0,UMAE,JC,Formación,0
8238,513,164,2,2,0,UMAE,JC,Formación,0
8248,513,153,1,3,0,UMAE,JC,Formación,0
8248,513,153,2,5,0,UMAE,JC,Formación,0
8258,513,103,1,1,0,UMAE,JC,Formación,0
8258,513,153,1,1,0,UMAE,JC,Formación,0
8258,513,153,2,3,0,UMAE,JC,Formación,0
8258,513,164,1,1,0,UMAE,JC,Formación,0
8193,513,88,2,1,0,HP,JC,Formación,0
8193,513,153,1,2,0,HP,JC,Formación,0
8193,513,153,2,2,0,HP,JC,Formación,0
8189,513,153,1,1,0,HP,JC,Formación,0
8189,513,153,2,1,0,HP,JC,Formación,0
7009,513,146,2,1,0,MF,JC,Formación,0
7037,513,146,2,1,0,MF,JC,Formación,0
7127,513,146,2,1,0,MF,JC,Formación,0
7127,513,146,3,1,0,MF,JC,Formación,0
8199,513,153,2,1,0,HP,MCO,Formación,0
8200,513,173,1,1,0,HP,MCO,Formación,0
8200,513,153,1,1,0,HP,MCO,Formación,0
8201,513,153,2,1,0,HP,MCO,Formación,0
8133,513,153,1,1,0,HP,MCO,Formación,0
7359,513,146,2,1,0,MF,MCO,Formación,0
7361,513,146,1,1,0,MF,MCO,Formación,0
7403,513,146,1,1,0,MF,MCO,Formación,0
8254,513,103,1,1,0,UMAE,MCP,Formación,0
8254,513,153,1,4,0,UMAE,MCP,Formación,0
8254,513,153,2,1,0,UMAE,MCP,Formación,0
8254,513,164,2,3,0,UMAE,MCP,Formación,0
8203,513,153,1,2,0,HP,MCP,Formación,0
8203,513,153,2,1,0,HP,MCP,Formación,0
8204,513,153,1,1,0,HP,MCP,Formación,0
8204,513,165,3,1,0,HP,MCP,Formación,0
8222,513,207,2,1,0,HP,MCP,Formación,0
7453,513,146,2,1,0,MF,MCP,Formación,0
8205,513,153,1,1,0,HP,MN,Formación,0
8205,513,146,2,1,0,HP,MN,Formación,0
8149,513,88,1,1,0,HP,MN,Formación,0
8025,513,88,2,1,0,HMF,MN,Formación,0
8151,513,153,1,1,0,HP,MN,Formación,0
8074,513,153,1,1,0,HMF,MN,Formación,0
7611,513,146,2,1,0,MF,MN,Formación,0
7615,513,89,1,1,0,MF,MN,Formación,0
8108,513,153,1,3,0,HMF,MS,Formación,0
8108,513,153,2,1,0,HMF,MS,Formación,0
8159,513,153,1,2,0,HP,NT,Formación,0
8159,513,153,2,2,0,HP,NT,Formación,0
8159,513,165,1,1,0,HP,NT,Formación,0
8159,513,165,2,1,0,HP,NT,Formación,0
8159,513,167,2,1,0,HP,NT,Formación,0
8246,513,153,1,5,0,UMAE,PL,Formación,0
8246,513,153,2,3,0,UMAE,PL,Formación,0
8256,513,153,2,2,0,UMAE,PL,Formación,0
8209,513,153,1,1,0,HP,PL,Formación,0
8209,513,153,2,1,0,HP,PL,Formación,0
8181,513,153,1,1,0,HP,PL,Formación,0
8181,513,165,2,1,0,HP,PL,Formación,0
7887,513,159,2,1,0,MF,PL,Formación,0
7887,513,146,2,1,0,MF,PL,Formación,0
7277,513,146,2,1,0,MF,PL,Formación,0
7281,513,146,1,1,0,MF,PL,Formación,0
8269,513,153,2,2,0,CUMAE,DFN,Formación,0
9902,513,88,2,2,0,,DFN,Formación,0
8271,513,153,2,2,0,CUMAE,DFN,Formación,0
8253,513,103,1,2,0,UMAE,DFN,Formación,0
8253,513,153,1,8,0,UMAE,DFN,Formación,0
8225,513,173,1,2,0,HP,DFN,Formación,0
8225,513,164,2,2,0,HP,DFN,Formación,0
7182,513,146,1,2,0,MF,DFN,Formación,0
7388,513,146,2,2,0,MF,DFN,Formación,0
8237,513,173,1,2,0,UMAE,DFN,Formación,0
8237,513,121,2,2,0,UMAE,DFN,Formación,0
8237,513,153,1,2,0,UMAE,DFN,Formación,0
8237,513,153,2,2,0,UMAE,DFN,Formación,0
8249,513,153,1,4,0,UMAE,DFN,Formación,0
8249,513,153,2,8,0,UMAE,DFN,Formación,0
8249,513,153,3,2,0,UMAE,DFN,Formación,0
8259,513,153,1,4,0,UMAE,DFN,Formación,0
8259,513,153,2,10,0,UMAE,DFN,Formación,0
8259,513,153,3,2,0,UMAE,DFN,Formación,0
8012,513,153,1,2,0,HMF,DFN,Formación,0
7574,513,146,2,2,0,MF,DFN,Formación,0
8257,513,103,2,2,0,UMAE,DFS,Formación,0
8257,513,153,1,2,0,UMAE,DFS,Formación,0
13338,487,146,2,1,0,,BS,Formación,0
8052,487,146,2,2,0,HMF,BS,Formación,0
11756,487,146,1,1,0,,MCO,Formación,0
7377,487,146,2,1,0,MF,MCO,Formación,0
7405,487,146,2,1,0,MF,MCO,Formación,0
7993,487,146,2,1,0,MF,MCO,Formación,0
8240,487,153,1,1,0,UMAE,NL,Formación,0
8240,487,153,2,6,0,UMAE,NL,Formación,0
8240,487,151,1,1,0,UMAE,NL,Formación,0
8255,487,153,1,3,0,UMAE,NL,Formación,0
8250,487,153,1,3,0,UMAE,NL,Formación,0
8250,487,153,2,3,0,UMAE,NL,Formación,0
8250,487,164,2,1,0,UMAE,NL,Formación,0
8260,487,153,1,4,0,UMAE,NL,Formación,0
8260,487,153,2,8,0,UMAE,NL,Formación,0
8260,487,153,3,1,0,UMAE,NL,Formación,0
8260,487,164,1,1,0,UMAE,NL,Formación,0
8260,487,164,2,2,0,UMAE,NL,Formación,0
8270,487,153,1,1,0,CUMAE,NL,Formación,0
8270,487,153,2,1,0,CUMAE,NL,Formación,0
8169,487,153,2,1,0,HP,NL,Formación,0
8168,487,172,2,1,0,HP,NL,Formación,0
8167,487,153,1,1,0,HP,NL,Formación,0
8031,487,165,1,1,0,HMF,NL,Formación,0
8032,487,153,1,1,0,HMF,NL,Formación,0
7775,487,146,1,1,0,MF,NL,Formación,0
7779,487,146,2,1,0,MF,NL,Formación,0
10790,487,153,2,1,0,,NL,Formación,0
10773,487,146,2,1,0,,OC,Formación,0
8117,487,153,1,1,0,HUMAA,OC,Formación,0
8174,487,153,2,1,0,HP,OC,Formación,0
8036,487,146,1,2,0,HMF,OC,Formación,0
7855,487,89,1,1,0,MF,OC,Formación,0
7855,487,146,1,1,0,MF,OC,Formación,0
12744,487,153,1,2,0,,QT,Formación,0
12744,487,153,2,1,0,,QT,Formación,0
12744,487,146,2,1,0,,QT,Formación,0
8207,487,153,1,2,0,HP,QT,Formación,0
7655,487,146,1,1,0,MF,QT,Formación,0
8206,487,153,1,1,0,HP,QR,Formación,0
8206,487,153,2,2,0,HP,QR,Formación,0
7691,487,146,2,1,0,MF,QR,Formación,0
8163,487,167,2,1,0,HP,SP,Formación,0
8003,487,153,2,2,0,HMF,SP,Formación,0
8003,487,146,2,1,0,HMF,SP,Formación,0
8005,487,153,1,1,0,HMF,SP,Formación,0
7771,487,146,2,1,0,MF,SP,Formación,0
8185,487,153,1,1,0,HP,SL,Formación,0
8185,487,153,2,2,0,HP,SL,Formación,0
8047,487,146,1,1,0,HMF,SL,Formación,0
8047,487,146,2,1,0,HMF,SL,Formación,0
8049,487,146,1,2,0,HMF,SL,Formación,0
6886,487,146,2,2,0,MF,SL,Formación,0
8243,487,153,1,1,0,UMAE,SR,Formación,0
8243,487,153,3,1,0,UMAE,SR,Formación,0
8243,487,164,2,3,0,UMAE,SR,Formación,0
8186,487,153,2,2,0,HP,SR,Formación,0
8154,487,153,3,1,0,HP,SR,Formación,0
8142,487,153,1,1,0,HP,SR,Formación,0
8223,487,153,2,1,0,HP,SR,Formación,0
8363,487,172,2,1,0,,SR,Formación,0
6922,487,153,2,1,0,MF,SR,Formación,0
6922,487,146,2,1,0,MF,SR,Formación,0
7238,487,153,2,1,0,MF,SR,Formación,0
7982,487,146,1,1,0,MF,SR,Formación,0
7982,487,146,2,1,0,MF,SR,Formación,0
8126,487,153,1,1,0,HP,TC,Formación,0
8126,487,153,2,2,0,HP,TC,Formación,0
7218,487,153,1,1,0,MF,TC,Formación,0
7218,487,164,2,1,0,MF,TC,Formación,0
7248,487,146,1,1,0,MF,TC,Formación,0
8196,487,153,1,1,0,HP,TS,Formación,0
8506,487,153,2,1,0,,TS,Formación,0
8162,487,153,2,1,0,HP,TS,Formación,0
8116,487,153,1,1,0,HUMAA,TS,Formación,0
8010,487,164,2,1,0,HMF,TS,Formación,0
7086,487,146,1,1,0,MF,TS,Formación,0
7478,487,146,2,1,0,MF,TS,Formación,0
7990,487,146,2,1,0,MF,TS,Formación,0
8697,487,146,1,1,0,,TL,Formación,0
8697,487,164,2,1,0,,TL,Formación,0
8136,487,153,1,3,0,HP,TL,Formación,0
8020,487,153,2,1,0,HMF,TL,Formación,0
8239,487,153,1,3,0,UMAE,VZN,Formación,0
8239,487,153,2,4,0,UMAE,VZN,Formación,0
8239,487,164,2,2,0,UMAE,VZN,Formación,0
8239,487,168,2,1,0,UMAE,VZN,Formación,0
8152,487,153,1,1,0,HP,VZN,Formación,0
8152,487,153,2,1,0,HP,VZN,Formación,0
8150,487,153,1,1,0,HP,VZN,Formación,0
8150,487,153,2,2,0,HP,VZN,Formación,0
7344,487,146,2,1,0,MF,VZN,Formación,0
7484,487,146,2,1,0,MF,VZN,Formación,0
8190,487,153,1,1,0,HP,VZS,Formación,0
8190,487,153,2,2,0,HP,VZS,Formación,0
8146,487,153,1,3,0,HP,VZS,Formación,0
8146,487,165,2,1,0,HP,VZS,Formación,0
7350,487,164,2,1,0,MF,VZS,Formación,0
8245,487,103,2,1,0,UMAE,YN,Formación,0
8245,487,153,1,3,0,UMAE,YN,Formación,0
8245,487,153,2,2,0,UMAE,YN,Formación,0
8194,487,153,1,1,0,HP,YN,Formación,0
8194,487,153,2,3,0,HP,YN,Formación,0
8192,487,173,2,1,0,HP,YN,Formación,0
7442,487,92,2,1,0,MF,YN,Formación,0
6898,487,146,2,1,0,MF,YN,Formación,0
7404,487,146,1,1,0,MF,YN,Formación,0
8144,487,153,1,1,0,HP,ZS,Formación,0
8144,487,165,2,1,0,HP,ZS,Formación,0
8114,487,153,2,1,0,HUMAA,ZS,Formación,0
7052,487,146,2,2,0,MF,ZS,Formación,0
8259,487,153,1,4,0,UMAE,DFN,Formación,0
6908,487,146,2,2,0,MF,DFN,Formación,0
10030,487,153,2,2,0,,DFS,Formación,0
8241,487,189,1,2,0,UMAE,DFS,Formación,0
8241,487,189,2,2,0,UMAE,DFS,Formación,0
8241,487,153,1,2,0,UMAE,DFS,Formación,0
8241,487,153,2,8,0,UMAE,DFS,Formación,0
8241,487,153,3,2,0,UMAE,DFS,Formación,0
8241,487,164,2,2,0,UMAE,DFS,Formación,0
8247,487,153,1,2,0,UMAE,DFS,Formación,0
8247,487,153,2,8,0,UMAE,DFS,Formación,0
8257,487,153,1,8,0,UMAE,DFS,Formación,0
8257,487,153,3,2,0,UMAE,DFS,Formación,0
8261,487,103,2,2,0,UMAE,DFS,Formación,0
8261,487,153,1,8,0,UMAE,DFS,Formación,0
8261,487,153,2,6,0,UMAE,DFS,Formación,0
8262,487,153,1,4,0,UMAE,DFS,Formación,0
8262,487,153,2,12,0,UMAE,DFS,Formación,0
8267,487,165,2,2,0,CUMAE,DFS,Formación,0
8120,487,153,2,2,0,HP,DFS,Formación,0
8274,487,153,2,2,0,AAM,DFS,Formación,0
8274,487,212,1,2,0,AAM,DFS,Formación,0
7172,487,146,3,2,0,MF,DFS,Formación,0
7602,487,146,1,2,0,MF,DFS,Formación,0
8188,487,173,1,2,0,HP,DFS,Formación,0
8188,487,153,1,2,0,HP,DFS,Formación,0
8140,487,153,1,2,0,HP,DFS,Formación,0
8130,487,153,2,2,0,HP,DFS,Formación,0
8158,487,173,2,2,0,HP,DFS,Formación,0
8132,487,153,2,2,0,HP,DFS,Formación,0
8112,487,165,2,2,0,HMF,DFS,Formación,0
7170,487,146,2,2,0,MF,DFS,Formación,0
13202,477,146,1,1,1,,AS,Sin tipo asignado,0
7435,477,100,2,1,0,MF,AS,Sin tipo asignado,0
7619,477,146,1,2,2,MF,AS,Sin tipo asignado,0
7619,477,146,2,1,1,MF,AS,Sin tipo asignado,0
7674,477,146,1,1,1,MF,AS,Sin tipo asignado,0
7674,477,146,2,2,2,MF,AS,Sin tipo asignado,0
6949,477,146,2,1,1,MF,BC,Sin tipo asignado,0
6971,477,146,1,1,0,MF,BC,Sin tipo asignado,1
7333,477,146,1,6,2,MF,BC,Sin tipo asignado,2
7333,477,146,2,11,2,MF,BC,Sin tipo asignado,7
7343,477,146,2,1,1,MF,BC,Sin tipo asignado,0
7995,477,146,2,2,1,MF,BC,Sin tipo asignado,1
7537,477,146,1,1,0,MF,BC,Sin tipo asignado,1
7537,477,146,2,1,0,MF,BC,Sin tipo asignado,1
7603,477,146,1,2,1,MF,BC,Sin tipo asignado,1
13338,477,146,2,1,1,,BS,Sin tipo asignado,0
8103,477,146,1,1,0,HMF,BS,Sin tipo asignado,0
7539,477,146,2,3,3,MF,CC,Sin tipo asignado,0
13347,477,148,1,5,5,,CL,Sin tipo asignado,0
13347,477,148,2,2,2,,CL,Sin tipo asignado,0
8051,477,146,1,2,2,HMF,CL,Sin tipo asignado,0
7778,477,146,2,1,0,MF,CM,Sin tipo asignado,0
8015,477,146,2,1,1,HMF,CH,Sin tipo asignado,0
7199,477,146,2,1,1,MF,CH,Sin tipo asignado,0
7205,477,146,2,1,0,MF,CH,Sin tipo asignado,0
7301,477,146,1,1,1,MF,CH,Sin tipo asignado,0
7301,477,146,2,1,1,MF,CH,Sin tipo asignado,0
7668,477,146,2,1,0,MF,DG,Sin tipo asignado,1
7997,477,146,2,2,1,MF,DG,Sin tipo asignado,0
8033,477,146,2,1,1,HMF,GT,Sin tipo asignado,0
8034,477,146,2,1,1,HMF,GT,Sin tipo asignado,0
7807,477,146,2,1,1,MF,GT,Sin tipo asignado,0
7846,477,146,1,1,0,MF,GT,Sin tipo asignado,0
7846,477,146,2,1,1,MF,GT,Sin tipo asignado,0
7858,477,146,1,1,1,MF,GT,Sin tipo asignado,0
7858,477,146,2,1,1,MF,GT,Sin tipo asignado,0
7858,477,146,3,1,1,MF,GT,Sin tipo asignado,0
8038,477,146,2,2,2,HMF,GR,Sin tipo asignado,0
8099,477,146,2,1,1,HMF,GR,Sin tipo asignado,0
7860,477,146,2,1,1,MF,GR,Sin tipo asignado,0
7862,477,146,1,1,1,MF,GR,Sin tipo asignado,0
8042,477,146,2,1,1,HMF,HG,Sin tipo asignado,0
8045,477,146,2,1,1,HMF,HG,Sin tipo asignado,0
7878,477,146,1,1,1,MF,HG,Sin tipo asignado,0
7884,477,146,2,1,1,MF,HG,Sin tipo asignado,0
7885,477,146,2,1,1,MF,HG,Sin tipo asignado,0
7976,477,146,1,1,0,MF,HG,Sin tipo asignado,0
7023,477,146,1,1,1,MF,JC,Sin tipo asignado,0
7071,477,146,2,1,1,MF,JC,Sin tipo asignado,0
7177,477,146,1,1,1,MF,JC,Sin tipo asignado,0
7209,477,146,2,1,1,MF,JC,Sin tipo asignado,0
7283,477,146,2,1,1,MF,JC,Sin tipo asignado,0
7929,477,146,2,1,1,MF,JC,Sin tipo asignado,0
11756,477,146,2,1,1,,MCO,Sin tipo asignado,0
7359,477,146,1,2,1,MF,MCO,Sin tipo asignado,0
7359,477,146,2,3,0,MF,MCO,Sin tipo asignado,1
7361,477,146,2,1,1,MF,MCO,Sin tipo asignado,0
7361,477,148,2,1,1,MF,MCO,Sin tipo asignado,0
7365,477,146,2,1,1,MF,MCO,Sin tipo asignado,0
7377,477,146,2,1,1,MF,MCO,Sin tipo asignado,0
7399,477,146,2,1,1,MF,MCO,Sin tipo asignado,0
7401,477,146,1,1,1,MF,MCO,Sin tipo asignado,0
7401,477,146,2,1,1,MF,MCO,Sin tipo asignado,0
7403,477,146,2,1,1,MF,MCO,Sin tipo asignado,0
7419,477,146,2,1,0,MF,MCO,Sin tipo asignado,0
7423,477,146,2,1,1,MF,MCO,Sin tipo asignado,0
7441,477,146,2,2,0,MF,MCP,Sin tipo asignado,0
7445,477,146,2,1,0,MF,MCP,Sin tipo asignado,0
7495,477,146,2,1,0,MF,MCP,Sin tipo asignado,0
7497,477,146,1,1,0,MF,MCP,Sin tipo asignado,0
8025,477,146,2,3,2,HMF,MN,Sin tipo asignado,0
7615,477,146,1,6,5,MF,MN,Sin tipo asignado,0
7615,477,146,2,4,4,MF,MN,Sin tipo asignado,0
7696,477,146,2,2,1,MF,MS,Sin tipo asignado,0
7733,477,146,2,1,1,MF,NL,Sin tipo asignado,0
7734,477,146,1,1,1,MF,NL,Sin tipo asignado,0
7737,477,146,2,3,2,MF,NL,Sin tipo asignado,0
7745,477,146,2,1,0,MF,NL,Sin tipo asignado,0
10790,477,146,1,2,0,,NL,Sin tipo asignado,2
10790,477,146,2,1,0,,NL,Sin tipo asignado,1
8036,477,146,1,1,0,HMF,OC,Sin tipo asignado,1
7844,477,146,1,1,1,MF,OC,Sin tipo asignado,0
7854,477,146,2,1,0,MF,OC,Sin tipo asignado,0
7855,477,146,2,1,1,MF,OC,Sin tipo asignado,0
7887,477,146,1,1,1,MF,PL,Sin tipo asignado,0
7890,477,146,2,1,1,MF,PL,Sin tipo asignado,0
7892,477,146,2,1,1,MF,PL,Sin tipo asignado,0
7229,477,146,2,1,1,MF,PL,Sin tipo asignado,0
7277,477,146,2,1,1,MF,PL,Sin tipo asignado,0
7281,477,146,1,1,1,MF,PL,Sin tipo asignado,0
7281,477,146,2,1,1,MF,PL,Sin tipo asignado,0
11813,477,146,2,1,1,,PL,Sin tipo asignado,0
7643,477,146,1,1,1,MF,QT,Sin tipo asignado,0
7645,477,146,1,1,1,MF,QT,Sin tipo asignado,0
7645,477,146,2,7,3,MF,QT,Sin tipo asignado,4
7647,477,89,2,1,1,MF,QT,Sin tipo asignado,0
7647,477,146,1,1,0,MF,QT,Sin tipo asignado,0
7647,477,146,2,4,1,MF,QT,Sin tipo asignado,2
7648,477,146,2,1,1,MF,QT,Sin tipo asignado,0
7649,477,146,2,1,1,MF,QT,Sin tipo asignado,0
7655,477,146,2,1,1,MF,QT,Sin tipo asignado,0
7691,477,146,1,1,1,MF,QR,Sin tipo asignado,0
7691,477,146,2,1,1,MF,QR,Sin tipo asignado,0
7692,477,146,2,2,1,MF,QR,Sin tipo asignado,1
7695,477,146,1,1,1,MF,QR,Sin tipo asignado,0
8047,477,146,2,1,1,HMF,SL,Sin tipo asignado,0
8048,477,146,1,1,1,HMF,SL,Sin tipo asignado,0
8048,477,146,2,1,0,HMF,SL,Sin tipo asignado,0
8060,477,146,1,1,0,HMF,SL,Sin tipo asignado,1
8060,477,146,2,1,1,HMF,SL,Sin tipo asignado,0
7346,477,146,2,1,1,MF,SL,Sin tipo asignado,0
6920,477,146,1,1,1,MF,SL,Sin tipo asignado,0
6886,477,146,1,1,1,MF,SL,Sin tipo asignado,0
6886,477,146,2,1,1,MF,SL,Sin tipo asignado,0
7980,477,146,2,4,2,MF,SL,Sin tipo asignado,1
8318,477,146,2,1,1,,SR,Sin tipo asignado,0
6924,477,146,1,1,1,MF,SR,Sin tipo asignado,0
6924,477,146,2,1,0,MF,SR,Sin tipo asignado,0
7098,477,146,1,1,0,MF,SR,Sin tipo asignado,0
7238,477,146,2,1,1,MF,SR,Sin tipo asignado,0
6912,477,146,1,1,0,MF,SR,Sin tipo asignado,1
6912,477,146,2,1,1,MF,SR,Sin tipo asignado,0
6912,477,148,1,1,0,MF,SR,Sin tipo asignado,1
8055,477,146,1,1,1,HMF,TC,Sin tipo asignado,0
7580,477,146,1,1,0,MF,TC,Sin tipo asignado,0
7580,477,146,2,1,1,MF,TC,Sin tipo asignado,0
7286,477,146,2,1,1,MF,TC,Sin tipo asignado,0
7564,477,146,2,1,0,MF,TC,Sin tipo asignado,0
8516,477,149,2,1,1,,TS,Sin tipo asignado,0
7288,477,146,2,1,1,MF,TS,Sin tipo asignado,0
7128,477,146,2,1,1,MF,TS,Sin tipo asignado,0
7622,477,146,2,1,1,MF,TS,Sin tipo asignado,0
7000,477,146,2,1,1,MF,TL,Sin tipo asignado,0
8018,477,146,2,1,0,HMF,VZN,Sin tipo asignado,1
8008,477,146,2,1,1,HMF,VZN,Sin tipo asignado,0
7484,477,146,2,1,1,MF,VZN,Sin tipo asignado,0
7586,477,146,2,1,1,MF,VZN,Sin tipo asignado,0
9150,477,146,2,1,1,,VZS,Sin tipo asignado,0
7106,477,146,1,1,1,MF,VZS,Sin tipo asignado,0
7282,477,146,2,1,1,MF,VZS,Sin tipo asignado,0
7552,477,146,2,1,0,MF,YN,Sin tipo asignado,0
7466,477,146,2,1,1,MF,ZS,Sin tipo asignado,0
9920,477,146,1,4,0,,DFN,Sin tipo asignado,2
9920,477,146,2,18,2,,DFN,Sin tipo asignado,7
7542,477,146,2,2,2,MF,DFN,Sin tipo asignado,0
7182,477,146,1,8,8,MF,DFN,Sin tipo asignado,0
7182,477,146,2,10,8,MF,DFN,Sin tipo asignado,0
7182,477,148,1,2,2,MF,DFN,Sin tipo asignado,0
7050,477,146,1,2,0,MF,DFN,Sin tipo asignado,1
7050,477,146,2,12,4,MF,DFN,Sin tipo asignado,3
7050,477,148,1,2,0,MF,DFN,Sin tipo asignado,1
7050,477,148,2,2,0,MF,DFN,Sin tipo asignado,1
7196,477,146,2,2,2,MF,DFN,Sin tipo asignado,0
6906,477,146,2,2,2,MF,DFN,Sin tipo asignado,0
9946,477,146,2,2,2,,DFN,Sin tipo asignado,0
6908,477,146,1,2,0,MF,DFN,Sin tipo asignado,1
6908,477,146,2,4,0,MF,DFN,Sin tipo asignado,2
7048,477,146,1,2,2,MF,DFN,Sin tipo asignado,0
7574,477,146,1,6,6,MF,DFN,Sin tipo asignado,0
7574,477,146,2,2,0,MF,DFN,Sin tipo asignado,1
7448,477,146,2,4,4,MF,DFN,Sin tipo asignado,0
7174,477,146,1,2,2,MF,DFS,Sin tipo asignado,0
7162,477,146,3,2,0,MF,DFS,Sin tipo asignado,0
7426,477,146,2,2,0,MF,DFS,Sin tipo asignado,0
7602,477,146,2,2,2,MF,DFS,Sin tipo asignado,0
13202,475,146,2,1,0,,AS,Sin tipo asignado,0
7623,475,146,2,1,0,MF,AS,Sin tipo asignado,0
7675,475,146,2,1,0,MF,AS,Sin tipo asignado,0
6949,475,146,1,1,0,MF,BC,Sin tipo asignado,0
6959,475,146,1,1,0,MF,BC,Sin tipo asignado,0
6971,475,146,1,1,0,MF,BC,Sin tipo asignado,0
7333,475,146,1,4,0,MF,BC,Sin tipo asignado,0
7333,475,146,2,3,0,MF,BC,Sin tipo asignado,0
7333,475,146,3,1,0,MF,BC,Sin tipo asignado,0
7995,475,146,2,1,0,MF,BC,Sin tipo asignado,0
7537,475,146,1,1,0,MF,BC,Sin tipo asignado,0
7603,475,146,2,1,0,MF,BC,Sin tipo asignado,0
7962,475,146,2,1,0,MF,BC,Sin tipo asignado,0
6935,475,148,2,1,0,MF,BS,Sin tipo asignado,0
7539,475,146,1,3,0,MF,CC,Sin tipo asignado,0
7539,475,146,2,6,0,MF,CC,Sin tipo asignado,0
6885,475,146,1,1,0,MF,CS,Sin tipo asignado,0
6893,475,148,1,1,0,MF,CS,Sin tipo asignado,0
6925,475,146,2,1,0,MF,CS,Sin tipo asignado,0
6933,475,148,1,1,0,MF,CS,Sin tipo asignado,0
7045,475,146,2,1,0,MF,CH,Sin tipo asignado,0
7668,475,146,2,1,0,MF,DG,Sin tipo asignado,0
7961,475,148,1,1,0,MF,DG,Sin tipo asignado,0
8033,475,146,1,1,0,HMF,GT,Sin tipo asignado,0
8033,475,146,2,3,0,HMF,GT,Sin tipo asignado,0
8035,475,146,1,1,0,HMF,GT,Sin tipo asignado,0
8035,475,146,2,1,0,HMF,GT,Sin tipo asignado,0
8093,475,146,1,1,0,HMF,GT,Sin tipo asignado,0
8093,475,146,2,1,0,HMF,GT,Sin tipo asignado,0
7829,475,148,2,1,0,MF,GT,Sin tipo asignado,0
7846,475,146,1,1,0,MF,GT,Sin tipo asignado,0
7846,475,146,2,1,0,MF,GT,Sin tipo asignado,0
7853,475,88,2,1,0,MF,GT,Sin tipo asignado,0
7856,475,146,1,1,0,MF,GT,Sin tipo asignado,0
7858,475,146,1,3,0,MF,GT,Sin tipo asignado,0
7858,475,146,2,3,0,MF,GT,Sin tipo asignado,0
12441,475,146,1,1,0,,GR,Sin tipo asignado,0
8038,475,146,1,2,0,HMF,GR,Sin tipo asignado,0
8099,475,146,3,1,0,HMF,GR,Sin tipo asignado,0
7862,475,146,1,1,0,MF,GR,Sin tipo asignado,0
7862,475,146,3,1,0,MF,GR,Sin tipo asignado,0
7870,475,146,1,1,0,MF,GR,Sin tipo asignado,0
7870,475,146,2,1,0,MF,GR,Sin tipo asignado,0
7999,475,146,1,1,0,MF,GR,Sin tipo asignado,0
7999,475,146,2,1,0,MF,GR,Sin tipo asignado,0
8042,475,146,2,1,0,HMF,HG,Sin tipo asignado,0
7884,475,146,2,1,0,MF,HG,Sin tipo asignado,0
7885,475,146,2,1,0,MF,HG,Sin tipo asignado,0
8011,475,146,1,1,0,HMF,JC,Sin tipo asignado,0
6987,475,146,1,1,0,MF,JC,Sin tipo asignado,0
6991,475,146,2,2,0,MF,JC,Sin tipo asignado,0
7037,475,146,2,1,0,MF,JC,Sin tipo asignado,0
7043,475,146,1,1,0,MF,JC,Sin tipo asignado,0
7129,475,146,2,1,0,MF,JC,Sin tipo asignado,0
7177,475,146,1,1,0,MF,JC,Sin tipo asignado,0
7295,475,146,2,1,0,MF,JC,Sin tipo asignado,0
11814,475,146,1,2,0,,JC,Sin tipo asignado,0
7921,475,146,2,1,0,MF,JC,Sin tipo asignado,0
8137,475,146,1,1,0,HP,MCO,Sin tipo asignado,0
7349,475,146,2,2,0,MF,MCO,Sin tipo asignado,0
7359,475,146,1,1,0,MF,MCO,Sin tipo asignado,0
7371,475,146,2,1,0,MF,MCO,Sin tipo asignado,0
7389,475,146,2,1,0,MF,MCO,Sin tipo asignado,0
7403,475,146,1,1,0,MF,MCO,Sin tipo asignado,0
7403,475,146,2,1,0,MF,MCO,Sin tipo asignado,0
7405,475,146,2,2,0,MF,MCO,Sin tipo asignado,0
7419,475,146,1,1,0,MF,MCO,Sin tipo asignado,0
7993,475,146,2,1,0,MF,MCO,Sin tipo asignado,0
7441,475,146,2,3,0,MF,MCP,Sin tipo asignado,0
7521,475,146,2,1,0,MF,MCP,Sin tipo asignado,0
8025,475,146,1,1,0,HMF,MN,Sin tipo asignado,0
8025,475,146,2,1,0,HMF,MN,Sin tipo asignado,0
8072,475,146,1,1,0,HMF,MN,Sin tipo asignado,0
