id_unidad_instituto,id_implementacion,id_categoria,id_sexo,cantidad_alumnos_inscritos,cantidad_alumnos_certificados,grupo_tipo_unidad,grupo_delegacion,tipo_curso,cantidad_no_accesos
8121,367,176,2,1,1,HP,JC,Sin tipo asignado,0
8121,395,153,2,1,1,HP,JC,Formación,0
8124,395,153,2,1,1,HP,SR,Formación,0
8126,395,153,1,1,0,HP,TC,Formación,0
8127,394,172,2,1,1,HP,CH,Formación,0
8130,368,167,2,1,0,HP,DFS,Sin tipo asignado,0
8130,368,176,2,1,1,HP,DFS,Sin tipo asignado,0
8131,368,177,2,1,1,HP,MCO,Sin tipo asignado,0
8134,368,177,2,1,0,HP,DFS,Sin tipo asignado,0
8136,367,180,2,1,1,HP,TL,Sin tipo asignado,0
8136,395,153,2,2,2,HP,TL,Formación,0
8136,395,153,1,1,1,HP,TL,Formación,0
8139,368,172,2,1,1,HP,MCO,Sin tipo asignado,0
8139,368,181,2,1,0,HP,MCO,Sin tipo asignado,0
8139,394,173,1,1,1,HP,MCO,Formación,0
8144,367,180,2,1,1,HP,ZS,Sin tipo asignado,0
8144,367,178,2,1,1,HP,ZS,Sin tipo asignado,0
8144,367,178,1,1,1,HP,ZS,Sin tipo asignado,0
8144,395,153,1,1,0,HP,ZS,Formación,0
8145,394,153,1,2,1,HP,BC,Formación,0
8146,367,177,2,1,1,HP,VZS,Sin tipo asignado,0
8146,367,167,2,1,1,HP,VZS,Sin tipo asignado,0
8146,395,153,1,1,1,HP,VZS,Formación,0
8148,368,176,2,1,0,HP,DFN,Sin tipo asignado,0
8155,368,167,2,1,0,HP,DG,Sin tipo asignado,0
8155,394,153,2,1,0,HP,DG,Formación,0
8156,394,153,2,1,1,HP,DFN,Formación,0
8157,368,181,2,1,1,HP,AS,Sin tipo asignado,0
8157,394,153,2,1,1,HP,AS,Formación,0
8158,368,167,2,1,0,HP,DFS,Sin tipo asignado,0
8159,367,167,1,2,1,HP,NT,Sin tipo asignado,0
8159,367,176,2,1,0,HP,NT,Sin tipo asignado,0
8159,395,153,1,3,0,HP,NT,Formación,0
8159,395,153,2,1,1,HP,NT,Formación,0
8160,367,167,2,3,2,HP,TC,Sin tipo asignado,0
8160,395,153,1,1,0,HP,TC,Formación,0
8160,395,165,2,1,1,HP,TC,Formación,0
8161,368,178,2,1,1,HP,QR,Sin tipo asignado,0
8161,368,180,2,1,1,HP,QR,Sin tipo asignado,0
8163,367,167,2,1,1,HP,SP,Sin tipo asignado,0
8163,395,153,2,1,1,HP,SP,Formación,0
8163,395,153,1,1,1,HP,SP,Formación,0
8165,368,178,2,3,3,HP,CM,Sin tipo asignado,0
8165,394,153,1,2,0,HP,CM,Formación,0
8165,394,153,2,1,0,HP,CM,Formación,0
8167,395,153,2,1,1,HP,NL,Formación,0
8168,367,176,2,1,0,HP,NL,Sin tipo asignado,0
8168,395,153,2,1,1,HP,NL,Formación,0
8172,368,177,2,1,1,HP,QR,Sin tipo asignado,0
8172,368,179,2,1,1,HP,QR,Sin tipo asignado,0
8174,395,88,1,1,0,HP,OC,Formación,0
8174,395,153,1,2,0,HP,OC,Formación,0
8175,368,177,2,2,1,HP,CS,Sin tipo asignado,0
8178,368,167,2,1,0,HP,CL,Sin tipo asignado,0
8179,394,153,1,1,1,HP,AS,Formación,0
8180,367,167,2,1,1,HP,PL,Sin tipo asignado,0
8181,367,178,2,1,0,HP,PL,Sin tipo asignado,0
8184,394,153,2,1,1,HP,DFN,Formación,0
8185,394,153,2,1,1,HP,SL,Formación,0
8185,394,153,1,1,0,HP,SL,Formación,0
8186,395,153,2,2,1,HP,SR,Formación,0
8187,368,176,1,1,1,HP,JC,Sin tipo asignado,0
8187,395,153,2,2,2,HP,JC,Formación,0
8188,394,173,2,1,1,HP,DFS,Formación,0
8190,367,172,2,1,1,HP,VZS,Sin tipo asignado,0
8190,395,153,1,2,1,HP,VZS,Formación,0
8191,395,153,2,1,0,HP,JC,Formación,0
8192,367,176,2,2,1,HP,YN,Sin tipo asignado,0
8194,367,167,2,1,1,HP,YN,Sin tipo asignado,0
8194,367,181,2,1,1,HP,YN,Sin tipo asignado,0
8194,367,176,2,2,2,HP,YN,Sin tipo asignado,0
8194,395,153,2,2,1,HP,YN,Formación,0
8194,395,153,1,1,1,HP,YN,Formación,0
8195,368,176,2,1,1,HP,CH,Sin tipo asignado,0
8196,367,167,2,1,1,HP,TS,Sin tipo asignado,0
8196,395,153,2,1,1,HP,TS,Formación,0
8196,395,153,1,1,1,HP,TS,Formación,0
8197,368,167,1,1,1,HP,CH,Sin tipo asignado,0
8197,394,153,2,1,1,HP,CH,Formación,0
8198,394,153,1,1,0,HP,BC,Formación,0
8199,368,176,2,1,1,HP,MCO,Sin tipo asignado,0
8199,368,172,1,1,1,HP,MCO,Sin tipo asignado,0
8199,394,173,2,1,1,HP,MCO,Formación,0
8200,368,181,2,1,0,HP,MCO,Sin tipo asignado,0
8200,394,153,2,2,1,HP,MCO,Formación,0
8201,368,181,1,1,0,HP,MCO,Sin tipo asignado,0
8201,394,153,1,2,1,HP,MCO,Formación,0
8201,394,173,1,1,0,HP,MCO,Formación,0
8202,394,90,1,1,1,HP,BC,Formación,0
8202,394,153,1,1,1,HP,BC,Formación,0
8202,394,153,2,1,1,HP,BC,Formación,0
8204,394,153,2,1,1,HP,MCP,Formación,0
8205,395,153,2,2,2,HP,MN,Formación,0
8206,368,176,2,1,1,HP,QR,Sin tipo asignado,0
8206,368,164,2,1,1,HP,QR,Sin tipo asignado,0
8207,395,153,1,1,1,HP,QT,Formación,0
8207,395,153,2,1,0,HP,QT,Formación,0
8208,368,181,2,1,1,HP,GR,Sin tipo asignado,0
8208,394,153,1,2,1,HP,GR,Formación,0
8209,367,167,2,1,1,HP,PL,Sin tipo asignado,0
8209,367,176,2,1,1,HP,PL,Sin tipo asignado,0
8209,395,153,2,1,0,HP,PL,Formación,0
8209,395,172,2,1,1,HP,PL,Formación,0
8209,395,153,1,1,0,HP,PL,Formación,0
8216,394,153,1,1,0,HP,BS,Formación,0
8216,394,153,2,1,0,HP,BS,Formación,0
8221,368,178,2,1,1,HP,CH,Sin tipo asignado,0
8222,394,153,2,2,0,HP,MCP,Formación,0
8222,394,153,1,1,0,HP,MCP,Formación,0
8237,368,172,2,1,1,UMAE,DFN,Sin tipo asignado,0
8237,394,153,2,1,1,UMAE,DFN,Formación,0
8238,368,182,2,5,5,UMAE,JC,Sin tipo asignado,0
8238,395,103,1,1,1,UMAE,JC,Formación,0
8238,395,172,2,1,1,UMAE,JC,Formación,0
8238,395,153,1,3,3,UMAE,JC,Formación,0
8239,367,164,2,1,1,UMAE,VZN,Sin tipo asignado,0
8239,367,182,2,1,1,UMAE,VZN,Sin tipo asignado,0
8239,367,172,2,2,2,UMAE,VZN,Sin tipo asignado,0
8239,395,164,2,1,1,UMAE,VZN,Formación,0
8239,395,210,2,1,1,UMAE,VZN,Formación,0
8239,395,103,1,1,1,UMAE,VZN,Formación,0
8239,395,121,2,1,1,UMAE,VZN,Formación,0
8239,395,153,2,2,2,UMAE,VZN,Formación,0
8239,395,153,1,4,2,UMAE,VZN,Formación,0
8240,367,167,2,3,1,UMAE,NL,Sin tipo asignado,0
8241,367,167,2,4,3,UMAE,DFS,Sin tipo asignado,0
8241,367,172,2,2,2,UMAE,DFS,Sin tipo asignado,0
8241,368,172,2,1,1,UMAE,DFS,Sin tipo asignado,0
8241,394,173,1,2,2,UMAE,DFS,Formación,0
8241,394,189,1,1,1,UMAE,DFS,Formación,0
8241,394,153,2,1,1,UMAE,DFS,Formación,0
8241,394,151,2,1,0,UMAE,DFS,Formación,0
8242,368,167,2,1,1,UMAE,GT,Sin tipo asignado,0
8242,368,172,2,1,1,UMAE,GT,Sin tipo asignado,0
8242,368,182,2,3,1,UMAE,GT,Sin tipo asignado,0
8242,394,153,2,1,1,UMAE,GT,Formación,0
8242,394,172,2,1,1,UMAE,GT,Formación,0
8242,394,153,1,5,3,UMAE,GT,Formación,0
8243,367,182,2,2,2,UMAE,SR,Sin tipo asignado,0
8243,394,164,2,1,1,UMAE,SR,Formación,0
8243,394,153,2,1,0,UMAE,SR,Formación,0
8243,394,153,1,2,2,UMAE,SR,Formación,0
8244,394,153,2,1,1,UMAE,CL,Formación,0
8245,395,165,2,1,1,UMAE,YN,Formación,0
8245,395,153,2,1,0,UMAE,YN,Formación,0
8245,395,153,1,4,3,UMAE,YN,Formación,0
8246,367,167,1,1,1,UMAE,PL,Sin tipo asignado,0
8246,395,153,2,2,0,UMAE,PL,Formación,0
8246,395,153,1,3,1,UMAE,PL,Formación,0
8247,368,182,2,3,1,UMAE,DFS,Sin tipo asignado,0
8247,394,153,1,2,0,UMAE,DFS,Formación,0
8247,394,153,2,2,0,UMAE,DFS,Formación,0
8248,368,167,2,2,2,UMAE,JC,Sin tipo asignado,0
8248,395,153,2,2,2,UMAE,JC,Formación,0
8249,367,182,2,2,2,UMAE,DFN,Sin tipo asignado,0
8249,367,167,1,1,0,UMAE,DFN,Sin tipo asignado,0
8249,367,167,2,2,2,UMAE,DFN,Sin tipo asignado,0
8249,394,153,1,1,0,UMAE,DFN,Formación,0
8249,394,103,2,1,0,UMAE,DFN,Formación,0
8249,394,153,2,3,2,UMAE,DFN,Formación,0
8250,367,167,2,1,1,UMAE,NL,Sin tipo asignado,0
8250,395,164,2,1,1,UMAE,NL,Formación,0
8250,395,153,2,4,4,UMAE,NL,Formación,0
8250,395,153,1,2,2,UMAE,NL,Formación,0
8252,394,153,2,2,2,UMAE,GT,Formación,0
8252,394,153,1,2,2,UMAE,GT,Formación,0
8253,394,103,1,1,0,UMAE,DFN,Formación,0
8254,368,167,2,1,0,UMAE,MCP,Sin tipo asignado,0
8254,395,153,2,1,1,UMAE,MCP,Formación,0
8254,395,165,2,1,0,UMAE,MCP,Formación,0
8254,395,153,3,1,1,UMAE,MCP,Formación,0
8255,367,167,2,2,1,UMAE,NL,Sin tipo asignado,0
8255,367,182,2,1,0,UMAE,NL,Sin tipo asignado,0
8256,367,167,2,4,4,UMAE,PL,Sin tipo asignado,0
8256,395,153,1,4,3,UMAE,PL,Formación,0
8256,395,103,1,1,0,UMAE,PL,Formación,0
8257,394,153,2,5,2,UMAE,DFS,Formación,0
8257,394,153,1,1,1,UMAE,DFS,Formación,0
8258,368,182,1,1,1,UMAE,JC,Sin tipo asignado,0
8258,368,182,2,4,4,UMAE,JC,Sin tipo asignado,0
8258,395,153,3,1,0,UMAE,JC,Formación,0
8258,395,153,2,3,3,UMAE,JC,Formación,0
8259,368,182,2,4,4,UMAE,DFN,Sin tipo asignado,0
8259,368,167,2,2,2,UMAE,DFN,Sin tipo asignado,0
8259,394,172,2,2,2,UMAE,DFN,Formación,0
8259,394,103,1,1,1,UMAE,DFN,Formación,0
8259,394,153,1,1,1,UMAE,DFN,Formación,0
8259,394,103,2,1,0,UMAE,DFN,Formación,0
8259,394,153,2,3,2,UMAE,DFN,Formación,0
8260,367,167,2,3,3,UMAE,NL,Sin tipo asignado,0
8260,395,153,2,4,3,UMAE,NL,Formación,0
8260,395,153,1,3,0,UMAE,NL,Formación,0
8261,394,103,1,1,0,UMAE,DFS,Formación,0
8262,368,182,2,2,2,UMAE,DFS,Sin tipo asignado,0
8262,394,153,2,2,2,UMAE,DFS,Formación,0
8262,394,153,1,2,2,UMAE,DFS,Formación,0
8263,395,153,2,1,1,CUMAE,NL,Formación,0
8269,394,153,1,1,0,CUMAE,DFN,Formación,0
8270,395,153,2,1,1,CUMAE,NL,Formación,0
8271,394,153,2,1,1,CUMAE,DFN,Formación,0
8318,393,148,2,2,2,,SR,Actualización,0
8336,451,158,2,1,0,,SR,Sin tipo asignado,0
8428,456,148,2,1,1,,SR,Actualización,0
8500,451,158,2,1,0,,TS,Sin tipo asignado,0
8501,451,158,2,1,0,,TS,Sin tipo asignado,0
8506,395,153,1,1,0,,TS,Formación,0
8511,367,167,2,1,1,,TS,Sin tipo asignado,0
8511,395,146,2,1,1,,TS,Formación,0
8576,367,174,2,1,1,,TS,Sin tipo asignado,0
8742,367,164,2,1,1,,VZN,Sin tipo asignado,0
9154,367,177,2,1,1,,VZS,Sin tipo asignado,0
9154,367,165,2,1,1,,VZS,Sin tipo asignado,0
9154,395,153,1,1,1,,VZS,Formación,0
9154,395,153,2,1,1,,VZS,Formación,0
9912,453,158,2,1,0,,DFN,Sin tipo asignado,0
9915,453,158,2,1,1,,DFN,Sin tipo asignado,0
9920,393,146,2,1,0,,DFN,Actualización,0
9958,409,148,1,1,0,,DFN,Capacitación,0
9970,453,158,3,1,1,,DFN,Sin tipo asignado,0
9977,453,158,2,1,0,,DFN,Sin tipo asignado,0
9980,453,165,2,1,1,,DFN,Sin tipo asignado,0
10089,393,146,2,1,1,,DFS,Actualización,0
10095,393,146,2,1,1,,DFS,Actualización,0
10788,409,148,2,1,1,,CM,Capacitación,0
10790,367,175,2,1,1,,NL,Sin tipo asignado,0
10909,367,184,2,2,1,,NL,Sin tipo asignado,0
11091,367,184,2,1,1,,MS,Sin tipo asignado,0
11813,456,146,2,1,0,,PL,Actualización,0
11814,393,146,1,1,1,,JC,Actualización,0
11814,393,146,2,3,0,,JC,Actualización,0
12359,368,184,2,1,1,,HG,Sin tipo asignado,0
12359,409,149,2,1,1,,HG,Capacitación,0
12548,409,146,1,1,1,,GT,Capacitación,0
12744,395,117,2,1,1,,QT,Formación,0
12827,367,185,2,1,1,,OFC,Sin tipo asignado,0
12893,394,153,1,1,1,,BC,Formación,0
13164,451,158,2,1,0,,QR,Sin tipo asignado,0
13202,368,184,2,1,1,,AS,Sin tipo asignado,0
13535,368,184,2,1,1,,CM,Sin tipo asignado,0
13535,393,146,1,1,0,,CM,Actualización,0
13741,409,146,2,1,0,MF,SP,Capacitación,0
8245,368,182,2,2,0,UMAE,YN,Sin tipo asignado,1
7379,393,146,1,2,0,MF,MCO,Actualización,1
8254,395,153,1,4,1,UMAE,MCP,Formación,1
7488,409,148,2,1,0,MF,SR,Capacitación,1
7766,409,146,1,1,0,MF,SP,Capacitación,1
8108,409,148,2,1,0,HMF,MS,Capacitación,1
8108,409,146,1,3,1,HMF,MS,Capacitación,2
7858,409,146,1,1,0,MF,GT,Capacitación,1
7056,409,146,2,8,0,MF,DFN,Capacitación,4
7056,409,148,1,4,0,MF,DFN,Capacitación,1
8502,451,158,2,1,0,,TS,Sin tipo asignado,1
9916,453,165,2,1,0,,DFN,Sin tipo asignado,1
7172,456,146,1,1,0,MF,DFS,Actualización,1
7131,456,146,2,1,0,MF,CL,Actualización,1
7243,456,146,2,2,1,MF,PL,Actualización,1
6886,457,146,2,1,0,MF,SL,Actualización,1
7622,457,148,2,1,0,MF,TS,Actualización,1
6920,457,146,1,4,1,MF,SL,Actualización,1
7315,457,146,2,1,0,MF,CH,Actualización,1
7056,457,146,2,7,0,MF,DFN,Actualización,2
7521,457,146,2,1,0,MF,MCP,Actualización,1
7056,457,148,1,3,0,MF,DFN,Actualización,1
8181,367,167,2,1,0,HP,PL,Sin tipo asignado,1
7287,368,175,2,1,0,MF,JC,Sin tipo asignado,1
8045,368,178,2,1,0,HMF,HG,Sin tipo asignado,1
7048,393,146,1,1,0,MF,DFN,Actualización,1
7050,393,146,2,1,0,MF,DFN,Actualización,1
7174,409,146,2,2,0,MF,DFS,Capacitación,2
7056,409,148,2,1,0,MF,DFN,Capacitación,1
7618,409,148,1,1,0,MF,SR,Capacitación,1
7846,409,146,1,2,0,MF,GT,Capacitación,1
7158,409,146,2,1,0,MF,SL,Capacitación,1
7056,409,146,1,8,1,MF,DFN,Capacitación,5
8108,409,148,1,1,0,HMF,MS,Capacitación,1
8108,409,146,2,6,2,HMF,MS,Capacitación,3
7592,409,146,2,1,0,MF,DFS,Capacitación,1
7605,456,187,2,6,0,MF,CC,Actualización,4
7172,456,146,2,1,0,MF,DFS,Actualización,1
7870,456,146,1,3,1,MF,GR,Actualización,2
7194,457,146,1,1,0,MF,VZS,Actualización,1
7996,457,207,2,2,0,MF,MN,Actualización,2
7066,457,146,2,1,0,MF,DFS,Actualización,1
7270,457,146,2,1,0,MF,YN,Actualización,1
7056,457,146,1,2,1,MF,DFN,Actualización,1
7188,457,216,2,1,0,MF,DFN,Actualización,1
7611,457,158,2,2,0,MF,MN,Actualización,1
7056,457,148,2,1,0,MF,DFN,Actualización,1
6920,457,146,2,3,0,MF,SL,Actualización,2
7574,457,146,1,3,1,MF,DFN,Actualización,1
7622,457,146,2,2,0,MF,TS,Actualización,1
6922,393,146,2,20,1,MF,SR,Actualización,9
7371,393,146,2,1,0,MF,MCO,Actualización,1
7478,393,146,2,6,1,MF,TS,Actualización,1
7349,393,146,1,1,0,MF,MCO,Actualización,1
8203,394,153,1,2,1,HP,MCP,Formación,1
7897,409,146,2,1,0,MF,CS,Capacitación,1
7218,409,146,2,2,0,MF,TC,Capacitación,2
7053,409,146,1,1,0,MF,JC,Capacitación,1
7847,409,146,2,2,1,MF,GT,Capacitación,1
7987,409,146,2,1,0,MF,CH,Capacitación,1
8429,409,148,2,1,0,,SR,Capacitación,1
8503,451,158,2,2,0,,TS,Sin tipo asignado,2
9968,453,158,1,1,0,,DFN,Sin tipo asignado,1
7446,456,146,2,2,1,MF,DFS,Actualización,1
7233,456,146,2,3,0,MF,PL,Actualización,1
7495,457,146,1,1,0,MF,MCP,Actualización,1
7156,457,146,2,3,1,MF,DFN,Actualización,1
7996,457,165,2,1,0,MF,MN,Actualización,1
6908,457,146,1,4,2,MF,DFN,Actualización,1
7611,457,159,1,1,0,MF,MN,Actualización,1
7249,457,146,2,3,2,MF,PL,Actualización,1
8021,368,177,2,2,1,HMF,CC,Sin tipo asignado,1
8245,368,167,2,2,0,UMAE,YN,Sin tipo asignado,2
7779,393,146,2,2,0,MF,NL,Actualización,1
8103,393,146,1,1,0,HMF,BS,Actualización,1
7688,393,148,1,1,0,MF,QR,Actualización,1
6922,393,146,1,8,4,MF,SR,Actualización,1
7478,393,146,1,3,0,MF,TS,Actualización,2
7381,393,146,1,1,0,MF,MCO,Actualización,1
7984,393,148,1,2,0,MF,DFS,Actualización,1
7984,393,146,2,8,1,MF,DFS,Actualización,3
8112,393,146,1,1,0,HMF,DFS,Actualización,1
8205,395,153,1,3,0,HP,MN,Formación,1
8012,409,146,2,1,0,HMF,DFN,Capacitación,1
7734,450,146,2,2,1,MF,NL,Sin tipo asignado,1
9968,453,158,2,1,0,,DFN,Sin tipo asignado,1
9916,453,158,2,1,0,,DFN,Sin tipo asignado,1
7870,456,148,3,1,0,MF,GR,Actualización,1
7605,456,146,2,3,1,MF,CC,Actualización,2
7605,456,216,2,5,3,MF,CC,Actualización,2
7249,457,146,1,1,0,MF,PL,Actualización,1
7996,457,165,1,1,0,MF,MN,Actualización,1
7870,457,146,2,3,1,MF,GR,Actualización,2
7855,457,146,2,1,0,MF,OC,Actualización,1
7881,457,148,2,1,0,MF,HG,Actualización,1
7611,457,159,2,8,2,MF,MN,Actualización,3
7058,457,165,2,1,0,MF,DFS,Actualización,1
7675,457,146,1,3,2,MF,AS,Actualización,1
7316,457,146,2,1,0,MF,DFS,Actualización,1
